,revenue_category,year,power_code_code,value,mean_value
1448,Non-tax revenue: Miscellaneous and unidentified revenue,2008,600000,0.28839302546418644,0.2988326351763444
1449,Non-tax revenue: Miscellaneous and unidentified revenue,2009,600000,0.2195700846439299,0.2988326351763444
1450,Non-tax revenue: Miscellaneous and unidentified revenue,2010,600000,0.17474603570676703,0.2988326351763444
1451,Non-tax revenue: Miscellaneous and unidentified revenue,2011,600000,0.18098169356867147,0.2988326351763444
1452,Non-tax revenue: Miscellaneous and unidentified revenue,2012,600000,0.3416836476248244,0.2988326351763444
1453,Non-tax revenue: Miscellaneous and unidentified revenue,2013,600000,0.3460991134564696,0.2988326351763444
1454,Non-tax revenue: Miscellaneous and unidentified revenue,2014,600000,0.3395195393113973,0.2988326351763444
1455,Non-tax revenue: Miscellaneous and unidentified revenue,2015,600000,0.36328092613770746,0.2988326351763444
1456,Non-tax revenue: Miscellaneous and unidentified revenue,2016,600000,0.2693093121324299,0.2988326351763444
1457,Non-tax revenue: Miscellaneous and unidentified revenue,2017,600000,0.35107958889662855,0.2988326351763444
1458,Non-tax revenue: Miscellaneous and unidentified revenue,2018,600000,0.3202741389216562,0.2988326351763444
1459,Non-tax revenue: Miscellaneous and unidentified revenue,2019,600000,0.3546805187947328,0.2988326351763444
1460,Non-tax revenue: Miscellaneous and unidentified revenue,2020,600000,0.4924095492074413,0.2988326351763444
1461,Non-tax revenue: Miscellaneous and unidentified revenue,2021,600000,0.4202385851707354,0.2988326351763444
1462,SACU revenue,2004,600000,0.14396778860169748,0.2988326351763444
1463,SACU revenue,2005,600000,0.14177603737194272,0.2988326351763444
1464,SACU revenue,2006,600000,0.24060798414232698,0.2988326351763444
1465,SACU revenue,2007,600000,0.24824378971981537,0.2988326351763444
1466,SACU revenue,2008,600000,0.23480565199628556,0.2988326351763444
1467,SACU revenue,2009,600000,0.2195700846439299,0.2988326351763444
1468,SACU revenue,2010,600000,0.17474603570676703,0.2988326351763444
1469,SACU revenue,2011,600000,0.18098169356867147,0.2988326351763444
1470,SACU revenue,2012,600000,0.2931378660448677,0.2988326351763444
1471,SACU revenue,2013,600000,0.3460991134564696,0.2988326351763444
1472,SACU revenue,2014,600000,0.3950792808641311,0.2988326351763444
1473,SACU revenue,2015,600000,0.36328092613770746,0.2988326351763444
1474,SACU revenue,2016,600000,0.2693093121324299,0.2988326351763444
1475,SACU revenue,2017,600000,0.35107958889662855,0.2988326351763444
1476,SACU revenue,2018,600000,0.3202741389216562,0.2988326351763444
1477,SACU revenue,2019,600000,0.3546805187947328,0.2988326351763444
1478,SACU revenue,2020,600000,0.4924095492074413,0.2988326351763444
1479,SACU revenue,2021,600000,0.4202385851707354,0.2988326351763444
1480,SACU revenue,2004,600000,0.13264607416082397,0.2988326351763444
1481,SACU revenue,2005,600000,0.15864933750510676,0.2988326351763444
1482,SACU revenue,2006,600000,0.24060798414232698,0.2988326351763444
1483,SACU revenue,2007,600000,0.24824378971981537,0.2988326351763444
1484,SACU revenue,2008,600000,0.28839302546418644,0.2988326351763444
1485,SACU revenue,2009,600000,0.28926311725887077,0.2988326351763444
1486,SACU revenue,2010,600000,0.18084265890051396,0.2988326351763444
1487,SACU revenue,2011,600000,0.18098169356867147,0.2988326351763444
1488,SACU revenue,2012,600000,0.3416836476248244,0.2988326351763444
1489,SACU revenue,2013,600000,0.3460991134564696,0.2988326351763444
1490,SACU revenue,2014,600000,0.3395195393113973,0.2988326351763444
1491,SACU revenue,2015,600000,0.3527606762513445,0.2988326351763444
1492,SACU revenue,2016,600000,0.2693093121324299,0.2988326351763444
1493,SACU revenue,2017,600000,0.35107958889662855,0.2988326351763444
1494,SACU revenue,2018,600000,0.3202741389216562,0.2988326351763444
1495,SACU revenue,2019,600000,0.3546805187947328,0.2988326351763444
1496,SACU revenue,2020,600000,0.4924095492074413,0.2988326351763444
1497,SACU revenue,2021,600000,0.4202385851707354,0.2988326351763444
1498,Total non-tax revenue excluding grants,2004,600000,0.1629177878266157,0.3607121329077995
1499,Total non-tax revenue excluding grants,2005,600000,0.1809831937269382,0.3607121329077995
1500,Total non-tax revenue excluding grants,2006,600000,0.2671487841967327,0.3607121329077995
1501,Total non-tax revenue excluding grants,2007,600000,0.275632179194905,0.3607121329077995
1502,Total non-tax revenue excluding grants,2008,600000,0.31783163123709546,0.3607121329077995
1503,Total non-tax revenue excluding grants,2009,600000,0.3228476604281751,0.3607121329077995
1504,Total non-tax revenue excluding grants,2010,600000,0.22249347306140793,0.3607121329077995
1505,Total non-tax revenue excluding grants,2011,600000,0.24424936830835647,0.3607121329077995
1506,Total non-tax revenue excluding grants,2012,600000,0.39965476357755736,0.3607121329077995
1507,Total non-tax revenue excluding grants,2013,600000,0.4180877082532206,0.3607121329077995
1508,Total non-tax revenue excluding grants,2014,600000,0.47019170522490117,0.3607121329077995
1509,Total non-tax revenue excluding grants,2015,600000,0.4439579375624127,0.3607121329077995
1510,Total non-tax revenue excluding grants,2016,600000,0.34519011755740225,0.3607121329077995
1511,Total non-tax revenue excluding grants,2017,600000,0.43251818066806036,0.3607121329077995
1512,Total non-tax revenue excluding grants,2018,600000,0.40924957583024996,0.3607121329077995
1513,Total non-tax revenue excluding grants,2019,600000,0.42703660236154906,0.3607121329077995
1514,Total non-tax revenue excluding grants,2020,600000,0.5834374526512546,0.3607121329077995
1515,Total non-tax revenue excluding grants,2021,600000,0.5207973441198046,0.3607121329077995
1516,Total non-tax revenue excluding grants,2004,600000,0.1629177878266157,0.3607121329077995
1517,Total non-tax revenue excluding grants,2005,600000,0.176493520066367,0.3607121329077995
1518,Total non-tax revenue excluding grants,2006,600000,0.2671487841967327,0.3607121329077995
1519,Total non-tax revenue excluding grants,2007,600000,0.275632179194905,0.3607121329077995
1520,Total non-tax revenue excluding grants,2008,600000,0.31744559050979876,0.3607121329077995
1521,Total non-tax revenue excluding grants,2009,600000,0.3228476604281751,0.3607121329077995
1522,Total non-tax revenue excluding grants,2010,600000,0.26147118521003965,0.3607121329077995
1523,Total non-tax revenue excluding grants,2011,600000,0.24424936830835647,0.3607121329077995
1524,Total non-tax revenue excluding grants,2012,600000,0.39965476357755736,0.3607121329077995
1525,Total non-tax revenue excluding grants,2013,600000,0.41279795018374427,0.3607121329077995
1526,Total non-tax revenue excluding grants,2014,600000,0.47019170522490117,0.3607121329077995
1527,Total non-tax revenue excluding grants,2015,600000,0.4439579375624127,0.3607121329077995
1528,Total non-tax revenue excluding grants,2016,600000,0.354805331962522,0.3607121329077995
1529,Total non-tax revenue excluding grants,2017,600000,0.43251818066806036,0.3607121329077995
1530,Total non-tax revenue excluding grants,2018,600000,0.40924957583024996,0.3607121329077995
1531,Total non-tax revenue excluding grants,2019,600000,0.42703660236154906,0.3607121329077995
1532,Total non-tax revenue excluding grants,2020,600000,0.5834374526512546,0.3607121329077995
1533,Total non-tax revenue excluding grants,2021,600000,0.5207973441198046,0.3607121329077995
1534,Total tax and non-tax revenue excluding grants,2004,600000,0.23524411825447578,0.5764917921062893
1535,Total tax and non-tax revenue excluding grants,2005,600000,0.25411210882748125,0.5764917921062893
1536,Total tax and non-tax revenue excluding grants,2006,600000,0.3443503789649807,0.5764917921062893
1537,Total tax and non-tax revenue excluding grants,2007,600000,0.3674691179919481,0.5764917921062893
1538,Total tax and non-tax revenue excluding grants,2008,600000,0.42891905095987615,0.5764917921062893
1539,Total tax and non-tax revenue excluding grants,2009,600000,0.45261855125715755,0.5764917921062893
1540,Total tax and non-tax revenue excluding grants,2010,600000,0.4081216068295204,0.5764917921062893
1541,Total tax and non-tax revenue excluding grants,2011,600000,0.4139886258000218,0.5764917921062893
1542,Total tax and non-tax revenue excluding grants,2012,600000,0.5766367851808365,0.5764917921062893
1543,Total tax and non-tax revenue excluding grants,2013,600000,0.6392051361418629,0.5764917921062893
1544,Total tax and non-tax revenue excluding grants,2014,600000,0.7293342447628224,0.5764917921062893
1545,Total tax and non-tax revenue excluding grants,2015,600000,0.7376010669125592,0.5764917921062893
1546,Total tax and non-tax revenue excluding grants,2016,600000,0.6545772579007084,0.5764917921062893
1547,Total tax and non-tax revenue excluding grants,2017,600000,0.7373016853278019,0.5764917921062893
1548,Total tax and non-tax revenue excluding grants,2018,600000,0.7737349790402885,0.5764917921062893
1549,Total tax and non-tax revenue excluding grants,2019,600000,0.7894617882186569,0.5764917921062893
1550,Total tax and non-tax revenue excluding grants,2020,600000,0.9220165227431492,0.5764917921062893
1551,Total tax and non-tax revenue excluding grants,2021,600000,0.9121592327990601,0.5764917921062893
1552,Total tax and non-tax revenue excluding grants,2004,600000,0.23524411825447578,0.5764917921062893
1553,Total tax and non-tax revenue excluding grants,2005,600000,0.25411210882748125,0.5764917921062893
1554,Total tax and non-tax revenue excluding grants,2006,600000,0.3443503789649807,0.5764917921062893
1555,Total tax and non-tax revenue excluding grants,2007,600000,0.3674691179919481,0.5764917921062893
1556,Total tax and non-tax revenue excluding grants,2008,600000,0.42891905095987615,0.5764917921062893
1557,Total tax and non-tax revenue excluding grants,2009,600000,0.45261855125715755,0.5764917921062893
1558,Total tax and non-tax revenue excluding grants,2010,600000,0.4081216068295204,0.5764917921062893
1559,Total tax and non-tax revenue excluding grants,2011,600000,0.4139886258000218,0.5764917921062893
1560,Total tax and non-tax revenue excluding grants,2012,600000,0.5766367851808365,0.5764917921062893
1561,Total tax and non-tax revenue excluding grants,2013,600000,0.6392051361418629,0.5764917921062893
1562,Total tax and non-tax revenue excluding grants,2014,600000,0.7293342447628224,0.5764917921062893
1563,Total tax and non-tax revenue excluding grants,2015,600000,0.7376010669125592,0.5764917921062893
1564,Total tax and non-tax revenue excluding grants,2016,600000,0.5115888926281722,0.5764917921062893
1565,Total tax and non-tax revenue excluding grants,2017,600000,0.7373016853278019,0.5764917921062893
1566,Total tax and non-tax revenue excluding grants,2018,600000,0.7737349790402885,0.5764917921062893
1567,Total tax and non-tax revenue excluding grants,2019,600000,0.7894617882186569,0.5764917921062893
1568,Total tax and non-tax revenue excluding grants,2020,600000,0.9220165227431492,0.5764917921062893
1569,Total tax and non-tax revenue excluding grants,2021,600000,0.8258870910881096,0.5764917921062893
1570,Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,600000,0.045049592732033225,0.048166311545868076
1571,Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,600000,0.045998302820947606,0.048166311545868076
1572,Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,600000,0.04579766165330442,0.048166311545868076
1573,Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04687909574460105,0.048166311545868076
1574,Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04707836676769398,0.048166311545868076
1575,Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04828709428844742,0.048166311545868076
1576,Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04883055162319624,0.048166311545868076
1577,Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,600000,0.04793550719600917,0.048166311545868076
1578,Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04851486831860761,0.048166311545868076
1579,Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,600000,0.0494063123659546,0.048166311545868076
1580,Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04876034421631481,0.048166311545868076
1581,Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,600000,0.04845226171361078,0.048166311545868076
1582,Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,600000,0.047746117215366216,0.048166311545868076
1583,Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,600000,0.05290618160215902,0.048166311545868076
1584,Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0474243532692699,0.048166311545868076
1585,Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,600000,0.04609126262820727,0.048166311545868076
1586,Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,600000,0.045998302820947606,0.048166311545868076
1587,Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,600000,0.046211325294818605,0.048166311545868076
1588,Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04687909574460105,0.048166311545868076
1589,Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04707836676769398,0.048166311545868076
1590,Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04828709428844742,0.048166311545868076
1591,Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,600000,0.048054269725456025,0.048166311545868076
1592,Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,600000,0.04793550719600917,0.048166311545868076
1593,Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04851486831860761,0.048166311545868076
1594,Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,600000,0.0494063123659546,0.048166311545868076
1595,Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04965037811489111,0.048166311545868076
1596,Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,600000,0.04845226171361078,0.048166311545868076
1597,Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,600000,0.049718845338183174,0.048166311545868076
1598,Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,600000,0.05290618160215902,0.048166311545868076
1599,Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0474243532692699,0.048166311545868076
1600,Import duties collected on behalf of the SACU Common Revenue Pool,2004,600000,0.046241178444325876,0.047274370779450556
1601,Import duties collected on behalf of the SACU Common Revenue Pool,2005,600000,0.04421656484759142,0.047274370779450556
1602,Import duties collected on behalf of the SACU Common Revenue Pool,2006,600000,0.044221165332942625,0.047274370779450556
1603,Import duties collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04488468533430277,0.047274370779450556
1604,Import duties collected on behalf of the SACU Common Revenue Pool,2008,600000,0.045154633813867355,0.047274370779450556
1605,Import duties collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04460685602331046,0.047274370779450556
1606,Import duties collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04495344258819305,0.047274370779450556
1607,Import duties collected on behalf of the SACU Common Revenue Pool,2011,600000,0.046133817117705915,0.047274370779450556
1608,Import duties collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04701586017324827,0.047274370779450556
1609,Import duties collected on behalf of the SACU Common Revenue Pool,2013,600000,0.046924150497877515,0.047274370779450556
1610,Import duties collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04566336748526969,0.047274370779450556
1611,Import duties collected on behalf of the SACU Common Revenue Pool,2015,600000,0.050612639633481324,0.047274370779450556
1612,Import duties collected on behalf of the SACU Common Revenue Pool,2016,600000,0.048759744153008135,0.047274370779450556
1613,Import duties collected on behalf of the SACU Common Revenue Pool,2017,600000,0.04937065860448277,0.047274370779450556
1614,Import duties collected on behalf of the SACU Common Revenue Pool,2018,600000,0.050594937765934295,0.047274370779450556
1615,Import duties collected on behalf of the SACU Common Revenue Pool,2019,600000,0.050685847356896144,0.047274370779450556
1616,Import duties collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0486867864559711,0.047274370779450556
1617,Import duties collected on behalf of the SACU Common Revenue Pool,2021,600000,0.05003052822072728,0.047274370779450556
1618,Import duties collected on behalf of the SACU Common Revenue Pool,2004,600000,0.046241178444325876,0.047274370779450556
1619,Import duties collected on behalf of the SACU Common Revenue Pool,2005,600000,0.04421656484759142,0.047274370779450556
1620,Import duties collected on behalf of the SACU Common Revenue Pool,2006,600000,0.044221165332942625,0.047274370779450556
1621,Import duties collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04488468533430277,0.047274370779450556
1622,Import duties collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04494209139064171,0.047274370779450556
1623,Import duties collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04460685602331046,0.047274370779450556
1624,Import duties collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04495344258819305,0.047274370779450556
1625,Import duties collected on behalf of the SACU Common Revenue Pool,2011,600000,0.046133817117705915,0.047274370779450556
1626,Import duties collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04701586017324827,0.047274370779450556
1627,Import duties collected on behalf of the SACU Common Revenue Pool,2013,600000,0.046924150497877515,0.047274370779450556
1628,Import duties collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04805772008946943,0.047274370779450556
1629,Import duties collected on behalf of the SACU Common Revenue Pool,2015,600000,0.04705372416789971,0.047274370779450556
1630,Import duties collected on behalf of the SACU Common Revenue Pool,2016,600000,0.048759744153008135,0.047274370779450556
1631,Import duties collected on behalf of the SACU Common Revenue Pool,2017,600000,0.04937065860448277,0.047274370779450556
1632,Import duties collected on behalf of the SACU Common Revenue Pool,2018,600000,0.04520063866737941,0.047274370779450556
1633,Import duties collected on behalf of the SACU Common Revenue Pool,2019,600000,0.050685847356896144,0.047274370779450556
1634,Import duties collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0486867864559711,0.047274370779450556
1635,Import duties collected on behalf of the SACU Common Revenue Pool,2021,600000,0.04512826103153882,0.047274370779450556
1636,VAT - Domestic (Gross),2004,600000,0.06651511734487987,0.12242502139531274
1637,VAT - Domestic (Gross),2005,600000,0.06648271392631923,0.12242502139531274
1638,VAT - Domestic (Gross),2006,600000,0.06944002592273484,0.12242502139531274
1639,VAT - Domestic (Gross),2007,600000,0.07420672880988943,0.12242502139531274
1640,VAT - Domestic (Gross),2008,600000,0.08291429745838184,0.12242502139531274
1641,VAT - Domestic (Gross),2009,600000,0.08520783942705955,0.12242502139531274
1642,VAT - Domestic (Gross),2010,600000,0.10301575816248612,0.12242502139531274
1643,VAT - Domestic (Gross),2011,600000,0.11176642135745318,0.12242502139531274
1644,VAT - Domestic (Gross),2012,600000,0.11739848554022447,0.12242502139531274
1645,VAT - Domestic (Gross),2013,600000,0.12620057416057393,0.12242502139531274
1646,VAT - Domestic (Gross),2014,600000,0.13363294827604308,0.12242502139531274
1647,VAT - Domestic (Gross),2015,600000,0.14438335244368278,0.12242502139531274
1648,VAT - Domestic (Gross),2016,600000,0.14987981232019978,0.12242502139531274
1649,VAT - Domestic (Gross),2017,600000,0.15587364466951262,0.12242502139531274
1650,VAT - Domestic (Gross),2018,600000,0.17742571841329255,0.12242502139531274
1651,VAT - Domestic (Gross),2019,600000,0.1761740763650565,0.12242502139531274
1652,VAT - Domestic (Gross),2020,600000,0.1644641609689822,0.12242502139531274
1653,VAT - Domestic (Gross),2021,600000,0.20040109231523923,0.12242502139531274
1654,VAT - Domestic (Refunds),2004,600000,0.04081910641572686,0.023054137767089984
1655,VAT - Domestic (Refunds),2005,600000,0.04036785880910436,0.023054137767089984
1656,VAT - Domestic (Refunds),2006,600000,0.03944836180217013,0.023054137767089984
1657,VAT - Domestic (Refunds),2007,600000,0.04333717207165356,0.023054137767089984
1658,VAT - Domestic (Refunds),2008,600000,0.034712012117278375,0.023054137767089984
1659,VAT - Domestic (Refunds),2009,600000,0.03508725170505488,0.023054137767089984
1660,VAT - Domestic (Refunds),2010,600000,0.031442867222491976,0.023054137767089984
1661,VAT - Domestic (Refunds),2011,600000,0.028784586773904643,0.023054137767089984
1662,VAT - Domestic (Refunds),2012,600000,0.022862962042495487,0.023054137767089984
1663,VAT - Domestic (Refunds),2013,600000,0.025772118958550125,0.023054137767089984
1664,VAT - Domestic (Refunds),2014,600000,0.023633793365200027,0.023054137767089984
1665,VAT - Domestic (Refunds),2015,600000,0.01503408609608314,0.023054137767089984
1666,VAT - Domestic (Refunds),2016,600000,0.009592211978363725,0.023054137767089984
1667,VAT - Domestic (Refunds),2017,600000,0.011748939513118634,0.023054137767089984
1668,VAT - Domestic (Refunds),2018,600000,0.009254326331427967,0.023054137767089984
1669,VAT - Domestic (Refunds),2019,600000,0.0,0.023054137767089984
1670,VAT - Domestic (Refunds),2020,600000,0.03611151976533524,0.023054137767089984
1671,VAT - Domestic (Refunds),2021,600000,0.0003224840220643343,0.023054137767089984
1672,VAT - Domestic (Gross),2004,600000,0.06651511734487987,0.12242502139531274
1673,VAT - Domestic (Gross),2005,600000,0.06648271392631923,0.12242502139531274
1674,VAT - Domestic (Gross),2006,600000,0.0754129960710855,0.12242502139531274
1675,VAT - Domestic (Gross),2007,600000,0.07420672880988943,0.12242502139531274
1676,VAT - Domestic (Gross),2008,600000,0.08291429745838184,0.12242502139531274
1677,VAT - Domestic (Gross),2009,600000,0.08520783942705955,0.12242502139531274
1678,VAT - Domestic (Gross),2010,600000,0.0956207379878577,0.12242502139531274
1679,VAT - Domestic (Gross),2011,600000,0.10158816755167668,0.12242502139531274
1680,VAT - Domestic (Gross),2012,600000,0.11739848554022447,0.12242502139531274
1681,VAT - Domestic (Gross),2013,600000,0.11992105167095127,0.12242502139531274
1682,VAT - Domestic (Gross),2014,600000,0.13363294827604308,0.12242502139531274
1683,VAT - Domestic (Gross),2015,600000,0.14438335244368278,0.12242502139531274
1684,VAT - Domestic (Gross),2016,600000,0.14987981232019978,0.12242502139531274
1685,VAT - Domestic (Gross),2017,600000,0.15587364466951262,0.12242502139531274
1686,VAT - Domestic (Gross),2018,600000,0.17869467228792632,0.12242502139531274
1687,VAT - Domestic (Gross),2019,600000,0.18721660135144255,0.12242502139531274
1688,VAT - Domestic (Gross),2020,600000,0.1644641609689822,0.12242502139531274
1689,VAT - Domestic (Gross),2021,600000,0.18465037061409975,0.12242502139531274
1690,VAT - Domestic (Refunds),2004,600000,0.04283355894046821,0.023054137767089984
1691,VAT - Domestic (Refunds),2005,600000,0.04036785880910436,0.023054137767089984
1692,VAT - Domestic (Refunds),2006,600000,0.03944836180217013,0.023054137767089984
1693,VAT - Domestic (Refunds),2007,600000,0.04333717207165356,0.023054137767089984
1694,VAT - Domestic (Refunds),2008,600000,0.034712012117278375,0.023054137767089984
1695,VAT - Domestic (Refunds),2009,600000,0.03508725170505488,0.023054137767089984
1696,VAT - Domestic (Refunds),2010,600000,0.040958311101821236,0.023054137767089984
1697,VAT - Domestic (Refunds),2011,600000,0.028784586773904643,0.023054137767089984
1698,VAT - Domestic (Refunds),2012,600000,0.03924233006582194,0.023054137767089984
1699,VAT - Domestic (Refunds),2013,600000,0.025772118958550125,0.023054137767089984
1700,VAT - Domestic (Refunds),2014,600000,0.023633793365200027,0.023054137767089984
1701,VAT - Domestic (Refunds),2015,600000,0.01503408609608314,0.023054137767089984
1702,VAT - Domestic (Refunds),2016,600000,0.009592211978363725,0.023054137767089984
1703,VAT - Domestic (Refunds),2017,600000,0.011748939513118634,0.023054137767089984
1704,VAT - Domestic (Refunds),2018,600000,0.009254326331427967,0.023054137767089984
1705,VAT - Domestic (Refunds),2019,600000,0.0,0.023054137767089984
1706,VAT - Domestic (Refunds),2020,600000,0.0072089105400619784,0.023054137767089984
1707,VAT - Domestic (Refunds),2021,600000,0.0003224840220643343,0.023054137767089984
